brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,price
Maruti,Manual,2022.0,Petrol,1197.0,25794.0,8305.0
Hyundai,Manual,2013.0,Petrol,814.0,19659.0,2530.0
Tata,Manual,2021.0,Petrol,1199.0,3841.0,8459.0
Hyundai,Manual,2018.0,Petrol,1197.0,15853.0,8117.999999999999
Maruti,Manual,2016.0,Petrol,1197.0,82967.0,5940.0
Honda,Manual,2021.0,Petrol,1498.0,30309.0,11473.0
Maruti,Automatic,2017.0,Petrol,1197.0,112062.0,6402.0
Maruti,Manual,2023.0,Petrol,1462.0,28842.0,13563.0
Tata,Automatic,2018.0,Petrol,1199.0,41772.0,5390.0
Maruti,Manual,2013.0,Diesel,1248.0,109035.0,4675.0
Maruti,Automatic,2022.0,Petrol,1462.0,35378.0,11924.0
Maruti,Manual,2019.0,Petrol,1197.0,91942.0,6600.0
Mahindra,Manual,2019.0,Diesel,2179.0,79470.0,12067.0
Maruti,Manual,2016.0,Diesel,1248.0,76173.0,8382.0
Mahindra,Manual,2022.0,Diesel,2184.0,29358.0,19679.0
Hyundai,Manual,2017.0,Petrol,1197.0,79690.0,6996.0
Maruti,Manual,2016.0,Petrol,1197.0,77053.0,5918.0
KIA,Manual,2021.0,Petrol,1497.0,34663.0,12617.0
Maruti,Manual,2017.0,Petrol,1197.0,25847.0,5995.0
Honda,Manual,2019.0,Petrol,1199.0,29923.0,8580.0
Honda,Manual,2019.0,Petrol,1199.0,37615.0,7579.0
Maruti,Manual,2019.0,Petrol,1197.0,74173.0,6765.0
Tata,Automatic,2020.0,Petrol,1198.0,32729.0,10076.0
Maruti,Manual,2018.0,Petrol,998.0,37192.0,4598.0
Hyundai,Manual,2019.0,Petrol,1591.0,83716.0,12023.0
Tata,Manual,2020.0,Petrol,1198.0,75042.0,9174.0
Hyundai,Manual,2019.0,Petrol,1086.0,52881.0,4708.0
Maruti,Automatic,2018.0,Petrol,1197.0,62129.0,7183.0
Hyundai,Manual,2020.0,Petrol,998.0,47544.0,10494.0
Toyota,Manual,2019.0,Petrol,1197.0,31957.0,8007.999999999999
Honda,Manual,2017.0,Diesel,1498.0,97807.0,7974.999999999999
Hyundai,Manual,2016.0,Petrol,1197.0,89807.0,6204.0
Renault,Automatic,2022.0,Petrol,999.0,25787.0,6358.0
Volkswagen,Automatic,2022.0,Petrol,1498.0,46791.0,17413.0
KIA,Automatic,2019.0,Petrol,1353.0,73142.0,13981.0
Maruti,Manual,2018.0,Petrol,1197.0,60017.0,6930.0
MG,Automatic,2021.0,Petrol,1451.0,53405.0,16412.0
Maruti,Automatic,2021.0,Petrol,998.0,3760.0,6930.0
Renault,Automatic,2022.0,Petrol,999.0,9601.0,6325.0
Maruti,Automatic,2023.0,Petrol,998.0,15262.0,6215.0
Volkswagen,Manual,2019.0,Petrol,999.0,57667.0,5874.0
Maruti,Manual,2018.0,Petrol,1197.0,35090.0,5885.0
Honda,Manual,2012.0,Petrol,1497.0,65530.0,4488.0
Hyundai,Manual,2015.0,Petrol,1197.0,82452.0,4939.0
Maruti,Manual,2014.0,Petrol,796.0,58622.0,2772.0
Tata,Manual,2018.0,Diesel,1047.0,91168.0,4389.0
Nissan,Manual,2021.0,Petrol,999.0,33387.0,7249.0
Tata,Manual,2020.0,Petrol,1199.0,57810.0,5225.0
Mahindra,Manual,2018.0,Diesel,2179.0,95181.0,8822.0
Hyundai,Manual,2015.0,Petrol,1197.0,38799.0,6369.0
Maruti,Manual,2021.0,Petrol,1462.0,53293.0,10780.0
Maruti,Manual,2012.0,Diesel,1248.0,62234.0,3762.0
KIA,Manual,2023.0,Petrol,1497.0,4607.0,13607.0
Mahindra,Manual,2018.0,Diesel,2498.0,77986.0,8327.0
Hyundai,Automatic,2019.0,Diesel,1582.0,68080.0,10736.0
Hyundai,Manual,2017.0,Petrol,1197.0,56670.0,6523.0
Tata,Automatic,2017.0,Petrol,1199.0,86495.0,4884.0
Volkswagen,Manual,2018.0,Petrol,999.0,116854.0,5478.0
Maruti,Manual,2011.0,Petrol,998.0,81585.0,2034.9999999999998
Maruti,Manual,2021.0,Petrol,1197.0,39678.0,8635.0
Hyundai,Manual,2019.0,Petrol,1591.0,61985.0,8954.0
Maruti,Manual,2017.0,Petrol,1197.0,98274.0,4499.0
Maruti,Manual,2023.0,Petrol,1462.0,22737.0,12606.0
Maruti,Manual,2022.0,CNG,998.0,48731.0,7007.0
Honda,Manual,2018.0,Petrol,1199.0,88464.0,5874.0
Hyundai,Manual,2018.0,Petrol,1197.0,36860.0,7447.0
Skoda,Automatic,2018.0,Petrol,1598.0,55595.0,8051.999999999999
Tata,Manual,2017.0,Petrol,1199.0,72749.0,4268.0
Hyundai,Manual,2020.0,Petrol,1197.0,32661.0,8084.999999999999
Honda,Automatic,2016.0,Petrol,1497.0,31972.0,7062.0
Renault,Manual,2022.0,Petrol,999.0,39385.0,4400.0
Tata,Automatic,2022.0,Petrol,1199.0,28466.0,9163.0
Honda,Automatic,2020.0,Petrol,1498.0,29835.0,12705.0
Honda,Manual,2013.0,Petrol,1198.0,62540.0,3718.0
Renault,Automatic,2020.0,Petrol,999.0,9819.0,4785.0
Tata,Manual,2018.0,Petrol,1199.0,63153.0,5247.0
Tata,Manual,2019.0,Petrol,1199.0,95660.0,4708.0
Hyundai,Manual,2017.0,Petrol,1197.0,91444.0,6182.0
Nissan,Automatic,2015.0,Petrol,1198.0,47890.0,4477.0
Datsun,Manual,2018.0,Petrol,799.0,108870.0,2739.0
Datsun,Manual,2017.0,Petrol,799.0,47610.0,2629.0
Hyundai,Manual,2015.0,Diesel,1582.0,100902.0,6325.0
Hyundai,Automatic,2021.0,Petrol,1353.0,46110.0,16885.0
Renault,Manual,2019.0,Petrol,999.0,51288.0,3828.0
Maruti,Manual,2017.0,Petrol,796.0,96378.0,2816.0
Maruti,Automatic,2017.0,Diesel,1248.0,95453.0,6699.0
Maruti,Manual,2012.0,Petrol,998.0,61467.0,3245.0
Skoda,Manual,2021.0,Petrol,999.0,36691.0,13640.0
Hyundai,Manual,2011.0,Petrol,1197.0,89916.0,2849.0
Ford,Manual,2017.0,Diesel,1498.0,97106.0,6292.0
Tata,Automatic,2020.0,Petrol,1199.0,63677.0,9185.0
Maruti,Manual,2017.0,Petrol,1197.0,63852.0,5808.0
Honda,Automatic,2019.0,Petrol,1199.0,55918.0,6853.0
Maruti,Manual,2020.0,Petrol,1462.0,50172.0,7919.999999999999
Hyundai,Manual,2021.0,Petrol,998.0,52639.0,9064.0
Hyundai,Manual,2011.0,Petrol,1197.0,91664.0,2673.0
Honda,Manual,2016.0,Petrol,1198.0,55189.0,4400.0
Ford,Manual,2018.0,Petrol,1194.0,60679.0,6083.0
Tata,Manual,2020.0,Petrol,1199.0,61102.0,6864.0
Maruti,Manual,2013.0,Diesel,1248.0,82552.0,4025.9999999999995
Hyundai,Manual,2021.0,Petrol,1086.0,17789.0,5225.0
Honda,Automatic,2019.0,Petrol,1799.0,87192.0,16423.0
Ford,Manual,2020.0,Diesel,1498.0,40543.0,8910.0
Maruti,Manual,2017.0,Petrol,796.0,47179.0,3223.0
Maruti,Manual,2012.0,Petrol,1197.0,71115.0,3366.0
Ford,Manual,2018.0,Petrol,1497.0,57215.0,7842.999999999999
Maruti,Automatic,2018.0,Petrol,1197.0,68760.0,6314.0
Tata,Manual,2019.0,Petrol,1199.0,39154.0,6050.0
Maruti,Automatic,2018.0,Petrol,1197.0,76836.0,6842.0
MG,Automatic,2020.0,Petrol,1451.0,55007.0,16356.999999999998
Maruti,Manual,2014.0,Diesel,1248.0,98752.0,5654.0
Honda,Manual,2015.0,Petrol,1497.0,98048.0,5665.0
Maruti,Manual,2020.0,Petrol,1197.0,65323.0,7359.0
Hyundai,Manual,2017.0,Petrol,1591.0,25980.0,10417.0
Hyundai,Manual,2014.0,Petrol,814.0,59689.0,2662.0
Maruti,Manual,2020.0,Petrol,1197.0,61979.0,7007.0
Maruti,Manual,2017.0,Diesel,1248.0,101069.0,6919.0
Tata,Manual,2021.0,Petrol,1199.0,47778.0,6182.0
Maruti,Manual,2014.0,Petrol,998.0,76934.0,3663.0
Maruti,Automatic,2022.0,Petrol,1462.0,41145.0,12562.0
Hyundai,Manual,2015.0,Petrol,1197.0,35155.0,4455.0
Maruti,Automatic,2018.0,Petrol,998.0,68971.0,4785.0
Mahindra,Automatic,2021.0,Diesel,2184.0,24914.0,14652.0
Maruti,Manual,2018.0,Petrol,998.0,99649.0,4565.0
Honda,Automatic,2023.0,Petrol,1199.0,21464.0,9295.0
Hyundai,Manual,2017.0,Petrol,1197.0,73900.0,6633.0
Maruti,Manual,2017.0,Petrol,998.0,92836.0,4235.0
Maruti,Manual,2018.0,Petrol,998.0,92102.0,4069.9999999999995
Toyota,Manual,2019.0,Petrol,1197.0,54895.0,8040.999999999999
Honda,Manual,2017.0,Petrol,1497.0,123133.0,6930.0
Maruti,Manual,2014.0,Petrol,1197.0,62067.0,4576.0
Honda,Manual,2014.0,Petrol,1497.0,98941.0,5236.0
Honda,Automatic,2017.0,Petrol,1497.0,89966.0,7359.0
Honda,Manual,2016.0,Petrol,1198.0,81183.0,4719.0
KIA,Manual,2022.0,Petrol,1353.0,19141.0,17215.0
Honda,Manual,2018.0,Petrol,1497.0,98990.0,8316.0
Maruti,Automatic,2022.0,Petrol,1197.0,52707.0,7766.0
Maruti,Manual,2021.0,Petrol,796.0,45381.0,3937.9999999999995
Maruti,Manual,2015.0,Diesel,1248.0,90513.0,5819.0
Renault,Automatic,2020.0,Petrol,999.0,19391.0,6633.0
Honda,Automatic,2018.0,Diesel,1498.0,100516.0,6787.0
Honda,Manual,2019.0,Petrol,1199.0,20490.0,7645.0
Maruti,Manual,2016.0,Petrol,1197.0,38120.0,6666.0
Hyundai,Manual,2016.0,Petrol,1197.0,77521.0,6303.0
Honda,Manual,2015.0,Diesel,1498.0,95906.0,5775.0
MG,Manual,2019.0,Petrol,1451.0,37073.0,12969.0
Skoda,Automatic,2022.0,Petrol,999.0,19562.0,15916.999999999998
Maruti,Automatic,2018.0,Petrol,998.0,14268.0,5434.0
Hyundai,Manual,2016.0,Petrol,814.0,43699.0,3355.0
Maruti,Manual,2019.0,Petrol,1197.0,73813.0,6919.0
Hyundai,Manual,2017.0,Petrol,1591.0,92148.0,9493.0
Honda,Manual,2017.0,Petrol,1199.0,59005.0,5632.0
Honda,Manual,2014.0,Petrol,1198.0,97126.0,3597.0
Hyundai,Manual,2017.0,Petrol,1197.0,38401.0,5709.0
Hyundai,Manual,2021.0,Petrol,998.0,57375.0,9020.0
Tata,Automatic,2023.0,Petrol,1199.0,27320.0,11781.0
Hyundai,Automatic,2022.0,Petrol,1197.0,37286.0,8371.0
Maruti,Manual,2020.0,Petrol,1197.0,67047.0,5379.0
Hyundai,Manual,2017.0,Diesel,1582.0,103070.0,9372.0
Hyundai,Automatic,2019.0,Petrol,1086.0,66791.0,4994.0
Renault,Automatic,2016.0,Diesel,1461.0,93571.0,6831.0
Tata,Manual,2020.0,Petrol,1199.0,49158.0,7348.0
Honda,Manual,2018.0,Petrol,1199.0,95683.0,7271.0
Hyundai,Manual,2017.0,Petrol,1197.0,40354.0,5610.0
Datsun,Manual,2020.0,Petrol,999.0,27984.0,3751.0
Maruti,Manual,2022.0,Petrol,1462.0,23327.0,10956.0
Hyundai,Automatic,2020.0,Petrol,1197.0,61638.0,7227.0
Skoda,Automatic,2017.0,Petrol,1598.0,106132.0,7513.0
Mahindra,Manual,2020.0,Diesel,2179.0,94607.0,13772.0
Renault,Automatic,2021.0,Petrol,999.0,44865.0,5269.0
Maruti,Manual,2021.0,Petrol,796.0,24463.0,4036.9999999999995
Maruti,Automatic,2021.0,Petrol,1197.0,49950.0,8404.0
Maruti,Manual,2019.0,Petrol,998.0,69332.0,5060.0
Hyundai,Manual,2017.0,Petrol,1197.0,95737.0,6083.0
Hyundai,Manual,2016.0,Diesel,1396.0,123588.0,6435.0
Hyundai,Manual,2020.0,Petrol,998.0,51652.0,9735.0
Maruti,Manual,2020.0,Petrol,998.0,28358.0,5126.0
Hyundai,Manual,2019.0,Petrol,1197.0,24312.0,5555.0
Volkswagen,Automatic,2021.0,Petrol,999.0,37326.0,15422.0
Maruti,Manual,2019.0,Petrol,998.0,47066.0,3586.0
Skoda,Manual,2019.0,Petrol,1598.0,81413.0,9185.0
Maruti,Automatic,2019.0,Petrol,998.0,95456.0,5082.0
Maruti,Manual,2017.0,Petrol,1197.0,85064.0,4741.0
Hyundai,Manual,2012.0,Petrol,1197.0,59097.0,4036.9999999999995
Tata,Automatic,2021.0,Petrol,1199.0,42078.0,6710.0
Hyundai,Manual,2013.0,Petrol,1197.0,37308.0,3421.0
Maruti,Manual,2018.0,Petrol,1373.0,98119.0,6941.0
Tata,Manual,2021.0,Petrol,1199.0,52679.0,5863.0
Maruti,Automatic,2020.0,Petrol,998.0,47616.0,5995.0
Maruti,Manual,2021.0,Petrol,998.0,18842.0,4455.0
Honda,Manual,2018.0,Petrol,1199.0,73005.0,6468.0
Maruti,Manual,2017.0,Petrol,1373.0,105815.0,5995.0
Tata,Manual,2019.0,Petrol,1198.0,72094.0,8800.0
Hyundai,Manual,2020.0,Petrol,1197.0,65743.0,7799.0
Maruti,Automatic,2018.0,Diesel,1248.0,94745.0,7238.0
Maruti,Manual,2020.0,Petrol,1462.0,61765.0,6875.0
Hyundai,Manual,2013.0,Petrol,1086.0,36586.0,3300.0
Maruti,Automatic,2016.0,Petrol,998.0,69973.0,4191.0
Honda,Manual,2013.0,Petrol,1198.0,61406.0,3168.0
Maruti,Manual,2017.0,Petrol,1197.0,70873.0,4950.0
Hyundai,Manual,2014.0,Petrol,1086.0,49024.0,3410.0
Maruti,Manual,2020.0,CNG,998.0,80265.0,5346.0
Maruti,Manual,2011.0,Petrol,998.0,72134.0,2012.9999999999998
Hyundai,Automatic,2017.0,Petrol,1591.0,52180.0,10186.0
Datsun,Manual,2019.0,Petrol,1198.0,22849.0,4235.0
Honda,Manual,2017.0,Petrol,1199.0,53380.0,5885.0
Maruti,Manual,2013.0,Petrol,796.0,56184.0,2387.0
Tata,Automatic,2022.0,Petrol,1199.0,32111.0,12243.0
Hyundai,Automatic,2021.0,Petrol,1353.0,50026.0,17611.0
Maruti,Manual,2019.0,Petrol,1197.0,72496.0,4829.0
Maruti,Manual,2014.0,Petrol,1197.0,79520.0,4609.0
Maruti,Manual,2017.0,Petrol,1197.0,77579.0,4488.0
Maruti,Automatic,2015.0,Petrol,998.0,75112.0,4202.0
Tata,Automatic,2021.0,Petrol,1199.0,16677.0,12210.0
Maruti,Manual,2017.0,Petrol,796.0,46293.0,3223.0
Hyundai,Manual,2019.0,Petrol,1197.0,45619.0,5500.0
Hyundai,Manual,2013.0,Petrol,1197.0,54312.0,3245.0
Maruti,Automatic,2018.0,Petrol,998.0,64157.0,4466.0
Maruti,Automatic,2020.0,Petrol,1197.0,32142.0,8437.0
Hyundai,Manual,2018.0,Petrol,1197.0,35643.0,5588.0
Hyundai,Automatic,2019.0,Petrol,1197.0,33740.0,6347.0
Maruti,Manual,2019.0,Petrol,796.0,31475.0,3454.0
Maruti,Manual,2014.0,Petrol,998.0,22765.0,4025.9999999999995
Nissan,Manual,2018.0,Petrol,1198.0,97246.0,4334.0
KIA,Automatic,2020.0,Petrol,1353.0,56283.0,15103.0
Hyundai,Automatic,2015.0,Diesel,1582.0,95778.0,10186.0
Hyundai,Automatic,2019.0,Petrol,998.0,60269.0,9570.0
Maruti,Automatic,2019.0,Petrol,998.0,87744.0,5346.0
Maruti,Manual,2019.0,Petrol,1197.0,52608.0,4950.0
Maruti,Automatic,2018.0,Petrol,1373.0,88132.0,8338.0
Maruti,Automatic,2016.0,Petrol,998.0,85292.0,3487.0
Volkswagen,Automatic,2021.0,Petrol,999.0,61526.0,14179.0
Maruti,Automatic,2017.0,Petrol,1197.0,72891.0,6831.0
Maruti,Manual,2019.0,Petrol,1197.0,58448.0,7227.0
Hyundai,Manual,2016.0,Petrol,1086.0,38659.0,4521.0
Hyundai,Automatic,2018.0,Petrol,1591.0,44229.0,12485.0
Hyundai,Manual,2011.0,Petrol,1197.0,58156.0,2948.0
Tata,Manual,2022.0,Petrol,1199.0,22121.0,12309.0
Honda,Automatic,2019.0,Petrol,1497.0,41339.0,10890.0
Hyundai,Automatic,2017.0,Petrol,1591.0,64706.0,10703.0
Maruti,Automatic,2016.0,Petrol,998.0,87315.0,4466.0
Honda,Manual,2017.0,Petrol,1497.0,113962.0,7381.0
Volkswagen,Automatic,2022.0,Petrol,999.0,35918.0,15993.999999999998
Maruti,Manual,2020.0,Petrol,796.0,30292.0,3861.0
Maruti,Manual,2022.0,Petrol,796.0,10612.0,4587.0
KIA,Manual,2021.0,Petrol,998.0,40234.0,11660.0
Maruti,Automatic,2021.0,Petrol,998.0,24059.0,6468.0
Maruti,Automatic,2021.0,Petrol,1197.0,37541.0,6325.0
Hyundai,Automatic,2020.0,Petrol,1086.0,72395.0,5533.0
Maruti,Manual,2021.0,Petrol,998.0,26875.0,4675.0
Maruti,Manual,2017.0,Petrol,998.0,66341.0,4312.0
Honda,Manual,2014.0,Petrol,1198.0,95495.0,4224.0
Maruti,Automatic,2019.0,Petrol,998.0,52328.0,5500.0
Tata,Automatic,2019.0,Diesel,1497.0,54466.0,10461.0
Tata,Automatic,2021.0,Petrol,1199.0,24019.0,11770.0
Maruti,Manual,2020.0,Petrol,796.0,13485.0,3784.0
Maruti,Manual,2012.0,Petrol,998.0,76750.0,3135.0
Maruti,Manual,2013.0,Petrol,796.0,48658.0,2409.0
Maruti,Automatic,2017.0,Petrol,998.0,53241.0,5280.0
Maruti,Manual,2017.0,Petrol,998.0,62172.0,4180.0
Maruti,Automatic,2020.0,Petrol,1197.0,50380.0,5258.0
Renault,Automatic,2017.0,Petrol,1498.0,96474.0,7524.0
Maruti,Manual,2013.0,Petrol,998.0,51088.0,3267.0
Hyundai,Automatic,2021.0,Petrol,1497.0,37842.0,13464.0
Hyundai,Manual,2011.0,Petrol,1197.0,75300.0,2706.0
Hyundai,Automatic,2015.0,Petrol,1197.0,106313.0,4807.0
Datsun,Manual,2020.0,Petrol,799.0,42479.0,4279.0
Honda,Manual,2018.0,Petrol,1497.0,79571.0,8976.0
Honda,Manual,2014.0,Petrol,1198.0,90073.0,3553.0
Tata,Automatic,2020.0,Petrol,1199.0,85380.0,10780.0
Maruti,Manual,2020.0,Petrol,1197.0,77633.0,5368.0
Maruti,Automatic,2018.0,Petrol,1462.0,50723.0,7700.0
MG,Manual,2021.0,Petrol,1451.0,36582.0,17094.0
Maruti,Automatic,2014.0,Petrol,998.0,98335.0,3773.0
Ford,Automatic,2017.0,Petrol,1499.0,46927.0,7766.0
Hyundai,Manual,2014.0,Petrol,1197.0,81987.0,4444.0
Maruti,Manual,2016.0,Petrol,1197.0,93648.0,5665.0
Maruti,Automatic,2023.0,Petrol,998.0,17447.0,6732.0
Hyundai,Manual,2016.0,Petrol,1197.0,101404.0,4389.0
Maruti,Manual,2018.0,Petrol,998.0,76210.0,4334.0
Maruti,Manual,2018.0,Petrol,998.0,102564.0,3410.0
Maruti,Manual,2017.0,Petrol,796.0,63989.0,2981.0
Hyundai,Manual,2016.0,Petrol,1197.0,88733.0,5258.0
Maruti,Manual,2020.0,Petrol,1197.0,52823.0,5544.0
Honda,Manual,2017.0,Petrol,1199.0,91922.0,5566.0
Tata,Manual,2020.0,Petrol,1199.0,35548.0,7897.999999999999
Hyundai,Manual,2015.0,Diesel,1120.0,101450.0,4455.0
Honda,Manual,2013.0,Petrol,1198.0,82657.0,2893.0
Maruti,Automatic,2021.0,Petrol,1462.0,57002.0,10560.0
Maruti,Manual,2014.0,Petrol,998.0,69455.0,3498.0
Maruti,Manual,2020.0,Petrol,1197.0,48833.0,5269.0
Maruti,Manual,2014.0,Petrol,998.0,76186.0,3509.0
Hyundai,Automatic,2020.0,Petrol,1086.0,48844.0,6270.0
Maruti,Manual,2014.0,Petrol,998.0,98723.0,3366.0
Maruti,Manual,2017.0,Petrol,998.0,76079.0,4895.0
Maruti,Manual,2022.0,Petrol,796.0,26385.0,4367.0
Maruti,Automatic,2019.0,Petrol,1197.0,86242.0,7897.999999999999
Maruti,Manual,2023.0,Petrol,796.0,29652.0,4895.0
Maruti,Manual,2018.0,Petrol,1197.0,78023.0,5929.0
Hyundai,Manual,2019.0,Petrol,1591.0,98097.0,11330.0
KIA,Manual,2022.0,Petrol,998.0,21993.0,11572.0
Hyundai,Manual,2015.0,Petrol,1591.0,94782.0,6171.0
Ford,Automatic,2017.0,Petrol,1496.0,79181.0,8349.0
Datsun,Manual,2019.0,Petrol,1198.0,12049.0,4543.0
Datsun,Manual,2016.0,Petrol,799.0,83097.0,2376.0
Maruti,Manual,2022.0,Petrol,1197.0,31283.0,9053.0
Honda,Manual,2013.0,Diesel,1498.0,98718.0,3487.0
Hyundai,Manual,2016.0,Petrol,1086.0,48333.0,4191.0
Maruti,Manual,2023.0,Petrol,1462.0,18693.0,12606.0
Ford,Manual,2018.0,Diesel,1498.0,113894.0,9064.0
Hyundai,Manual,2020.0,Petrol,1591.0,53893.0,12760.0
KIA,Automatic,2022.0,Diesel,1493.0,31317.0,19404.0
Honda,Manual,2017.0,Diesel,1498.0,88190.0,7788.0
Maruti,Manual,2012.0,Petrol,998.0,72470.0,2871.0
Hyundai,Automatic,2017.0,Petrol,1591.0,75759.0,10725.0
Maruti,Manual,2015.0,Petrol,998.0,30137.0,3959.9999999999995
Maruti,Automatic,2023.0,Petrol,998.0,8023.0,6149.0
Maruti,Manual,2022.0,Petrol,796.0,19886.0,4664.0
Renault,Automatic,2022.0,Petrol,999.0,4159.0,6325.0
Hyundai,Automatic,2017.0,Petrol,1591.0,84231.0,8349.0
Maruti,Manual,2021.0,Petrol,1197.0,45065.0,7722.0
Mahindra,Manual,2021.0,Diesel,2179.0,59716.0,16125.999999999998
Hyundai,Manual,2019.0,Petrol,1197.0,28275.0,7886.999999999999
Honda,Manual,2019.0,Petrol,1199.0,37617.0,7513.0
Hyundai,Manual,2019.0,Diesel,1396.0,76074.0,7733.0
Tata,Manual,2018.0,Petrol,1199.0,75958.0,4807.0
Tata,Manual,2022.0,Petrol,1199.0,40544.0,12452.0
Maruti,Manual,2022.0,Petrol,1197.0,47913.0,7249.0
Hyundai,Manual,2018.0,Petrol,1197.0,79225.0,7007.0
Mahindra,Automatic,2021.0,Petrol,1997.0,12287.0,16224.999999999998
Hyundai,Manual,2018.0,Petrol,1197.0,52878.0,5852.0
Renault,Manual,2020.0,Petrol,999.0,73577.0,4532.0
Maruti,Manual,2013.0,Diesel,1248.0,69399.0,4741.0
Hyundai,Automatic,2019.0,Petrol,1197.0,34527.0,7018.0
Maruti,Automatic,2019.0,Petrol,1197.0,70948.0,7326.0
Mahindra,Automatic,2022.0,Petrol,1997.0,26217.0,16588.0
Maruti,Automatic,2019.0,Petrol,1462.0,90208.0,9097.0
Honda,Automatic,2015.0,Petrol,1198.0,97541.0,4576.0
Tata,Manual,2021.0,Petrol,1199.0,50947.0,7414.0
Hyundai,Manual,2017.0,Petrol,1197.0,51984.0,6226.0
KIA,Manual,2022.0,Petrol,1497.0,11829.0,11473.0
Volkswagen,Manual,2019.0,Petrol,999.0,46821.0,7227.0
Toyota,Manual,2022.0,Petrol,1462.0,8351.0,11044.0
Maruti,Automatic,2018.0,Petrol,1197.0,39232.0,7623.0
Maruti,Manual,2017.0,Petrol,1197.0,69538.0,6039.0
Mahindra,Automatic,2022.0,Diesel,2184.0,42398.0,24871.0
Datsun,Manual,2016.0,Petrol,1198.0,104003.0,2651.0
Toyota,Automatic,2022.0,Petrol,1197.0,18863.0,9306.0
Maruti,Manual,2016.0,Petrol,998.0,31825.0,3509.0
Maruti,Manual,2018.0,Petrol,1197.0,88421.0,5973.0
Maruti,Manual,2018.0,Petrol,1197.0,61116.0,6215.0
Ford,Automatic,2016.0,Petrol,1499.0,84675.0,6424.0
Hyundai,Automatic,2021.0,Petrol,1197.0,50284.0,7524.0
Hyundai,Manual,2014.0,Petrol,1197.0,29243.0,5324.0
Hyundai,Automatic,2020.0,Petrol,1197.0,61410.0,6831.0
Mahindra,Manual,2022.0,Petrol,1997.0,18132.0,21274.0
Mahindra,Manual,2021.0,Petrol,1997.0,52387.0,20163.0
Renault,Automatic,2017.0,Petrol,999.0,50408.0,3970.9999999999995
Maruti,Automatic,2021.0,Petrol,1197.0,48361.0,9053.0
Maruti,Manual,2017.0,Diesel,1248.0,36184.0,9053.0
Maruti,Manual,2014.0,Petrol,1197.0,89851.0,4906.0
Hyundai,Manual,2015.0,Petrol,1197.0,75398.0,4862.0
Maruti,Manual,2017.0,Petrol,1197.0,47427.0,5698.0
Maruti,Automatic,2023.0,Petrol,998.0,17249.0,7722.0
Mahindra,Manual,2022.0,Petrol,1197.0,35796.0,12078.0
Tata,Manual,2021.0,Petrol,1199.0,53746.0,8811.0
Honda,Automatic,2011.0,Petrol,1799.0,104025.0,3773.0
Hyundai,Automatic,2023.0,Petrol,1497.0,14590.0,18678.0
Skoda,Manual,2017.0,Diesel,1498.0,118710.0,7678.0
Maruti,Manual,2019.0,Petrol,1197.0,83105.0,7392.0
Hyundai,Manual,2016.0,Petrol,1197.0,34930.0,4829.0
MG,Automatic,2021.0,Petrol,1451.0,18179.0,17600.0
Hyundai,Manual,2016.0,Petrol,1197.0,69383.0,5027.0
Tata,Manual,2019.0,Petrol,1199.0,26825.0,5896.0
Maruti,Automatic,2021.0,Petrol,1197.0,39564.0,6952.0
Maruti,Manual,2022.0,Petrol,1196.0,31936.0,5841.0
KIA,Manual,2020.0,Petrol,1497.0,40530.0,12496.0
KIA,Automatic,2022.0,Diesel,1493.0,21050.0,19833.0
Hyundai,Manual,2017.0,Petrol,1591.0,50621.0,9515.0
Honda,Manual,2022.0,Petrol,1199.0,41184.0,7777.0
Maruti,Automatic,2019.0,Petrol,1197.0,40179.0,7403.0
Maruti,Manual,2016.0,Petrol,1197.0,60581.0,5940.0
Maruti,Automatic,2023.0,Petrol,1197.0,14809.0,8877.0
Maruti,Automatic,2019.0,Petrol,1197.0,9056.0,7590.0
Maruti,Automatic,2017.0,Petrol,998.0,40400.0,5093.0
Maruti,Manual,2019.0,Petrol,998.0,45465.0,4807.0
Maruti,Manual,2020.0,CNG,998.0,63314.0,6270.0
Honda,Manual,2018.0,Petrol,1497.0,69791.0,8150.999999999999
Renault,Manual,2016.0,Petrol,999.0,46900.0,2948.0
Hyundai,Automatic,2020.0,Petrol,1197.0,36868.0,7963.999999999999
Hyundai,Manual,2018.0,Petrol,1197.0,121249.0,6787.0
Tata,Automatic,2022.0,Diesel,1497.0,25552.0,12496.0
Honda,Automatic,2017.0,Petrol,1199.0,67158.0,6424.0
Hyundai,Manual,2017.0,Petrol,1197.0,87637.0,7271.0
Maruti,Manual,2022.0,Petrol,1197.0,11898.0,6523.0
Tata,Manual,2021.0,Petrol,1199.0,28728.0,6391.0
Maruti,Manual,2017.0,Petrol,1197.0,31759.0,6897.0
Datsun,Automatic,2019.0,Petrol,999.0,49836.0,3509.0
Maruti,Automatic,2023.0,Petrol,1197.0,15833.0,8580.0
Hyundai,Manual,2013.0,Diesel,1120.0,112381.0,3597.0
Renault,Automatic,2023.0,Petrol,999.0,3592.0,6248.0
Honda,Manual,2018.0,Petrol,1497.0,64197.0,8492.0
Maruti,Manual,2017.0,Petrol,1197.0,49184.0,5951.0
Tata,Manual,2021.0,Petrol,1199.0,52065.0,8393.0
Mahindra,Manual,2021.0,Petrol,1197.0,32102.0,11605.0
Hyundai,Manual,2017.0,Petrol,1197.0,66871.0,6567.0
Maruti,Automatic,2021.0,Petrol,1197.0,25338.0,7853.999999999999
